ID;name;catalognumber;cena brutto;ID regula podatkowa;ID kategorii;inInventory;picture;description;attributes
256;Lampa stołowa Grewena 61084/B - ONE Light;61084/B;311.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images/ONELIGHT/mini/450px_61084-_a_.jpg;"61084/B czarna bezprzewodowa lampa stołowa IP44 3000K 2W; czas ładowania 4h; czas pracy 8h";Wysokość:30 cm,Szerokość:16,5 cm,Materiał:Metal,Kolor:Czarny,Trzonek:Moduł LED,Moc żarówki:,Napięcie zasilania:,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Tak,Klasa szczelności:IP44
257;Lampa stołowa INDARA - 71591 - ENDON;71591/END;968.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_71591.jpg;Lampa stołowa INDARA - 71591to połączenie unikalnego stylu z klasyką, elegancją i precyzyjnym wykończeniem. Brytyjski producentEndonoferuje nowoczesny design, interesujące wzornictwo z najlepszą jakością. Oryginalna stylistyka w szlachetnej kolorystyce nada niesamowitego efektu wizualnego zachwycając charakterystycznym klimatem. Istotną zaletą jest perfekcyjne rozszczepienie światła gwarantując pięknie rozświetlone pomieszczenie. Lampa stołowaIndaradoskonale sprawdzi się w przestrzeni domowej czy komercyjnej jako rewelacyjna dekoracja wnętrza.;Wysokość:55,5 cm,Szerokość:30 cm,Materiał:Tkanina,Kolor:Beżowy,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
258;Lampa stołowa KEW - KEW-TLGO - ENDON;KEW-TLGO/END;675.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_KEW-TLGO.jpg;Lampa stołowa KEW - KEW-TLGOto połączenie modnego designu z dopracowanymi detalami i najlepszą jakością. Brytyjski producentEndonoferuje nowoczesny styl, interesujące wzornictwo z precyzyjnym wykończeniem. Dekoracyjny kształt podstawy w subtelnej kolorystyce z tekstylnym, jasnym abażurem doda wnętrzu nieskazitelnej klasy i elegancji. Pięknie rozproszone światło wydobywające się przez oryginalną oprawę podkreśli niebywale przyjemną i klimatyczną atmosferę w pomieszczeniu. Lampa stołowaKewdoskonale sprawdzi się w sypialni, biurze czy pokoju dziennym.;Wysokość:58,5 cm,Szerokość:40 cm,Materiał:Szkło,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
259;Lampa stołowa klasyczna Bamboo  BAM4275 - Dar Lighting;BAM4275;507.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images/images/DAR/1200/mini/450px_BAM4275.jpg;Lampa stołowa klasyczna Bamboo BAM4275to połączenie funkcjonalnego wykonania z nowoczesnym designem. Renomowany, brytyjski producentDar Lightingoferuje indywidualne podejście, modernistyczne wzornictwo z precyzyjnym wykończeniem. Wyrafinowana forma podstawy w mosiężnym kolorze z ciemnym, dekoracyjnym abażurem nada rewelacyjnego efektu wizualnego zachwycając elegancją i oryginalnością. Istotną zaletą jest perfekcyjne rozszczepienie światło tworząc wyjątkowy klimat i przyjemną atmosferę w pomieszczeniu. Interesująca propozycja gwarantuje nietuzinkową praktyczność i komfort użytkowania. Lampa stołowaBamboodoskonale dopełni aranżację sypialni, kuchni czy pokoju dziennego jako charakterystyczna ozdoba.;Wysokość:43 cm,Szerokość:30 cm,Materiał:Metal,Kolor:Zielony,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
260;Lampa stołowa klasyczna Blenheim  BLE4175 - Dar Lighting;BLE4175;815.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images/DAR_LIGHTING/mini/450px_BLE4175.jpg;Lampa stołowa klasyczna Blenheim BLE4175to połączenie oryginalności z niebanalnym stylem. Renomowany, brytyjski producentDar Lightingoferuje indywidualne podejście, modernistyczne wzornictwo z precyzyjnym wykończeniem. Dekoracyjna podstawa w wyjątkowej kolorystyce i jasny, delikatny abażur z łatwością dopasują się do każdej aranżacji czarując klasą i szlachetnością. Subtelna propozycja zachwyci ciepłym światłem gwarantując uniwersalny klimat i nastrojową atmosferę w pomieszczeniu. Lampa stołowaBlenheimdoskonale sprawdzi się w przestrzeni domowej, biurowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:55 cm,Szerokość:21 cm,Materiał:Metal,Kolor:Mosiądz,Trzonek:E14,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
261;Lampa stołowa klasyczna Bybliss  BYB4075 - Dar Lighting;BYB4075;1098.0;1;LAMPY STOŁOWE KLASYCZNE;10;https://polskielampy.pl/images/DAR_LIGHTING/mini/450px_BYB4075.jpg;Lampa stołowa klasyczna Bybliss BYB4075to połączenie oryginalności z niebanalnym stylem. Renomowany, brytyjski producentDar Lightingoferuje indywidualne podejście, modernistyczne wzornictwo z precyzyjnym wykończeniem. Dekoracyjna podstawa w wyjątkowej kolorystyce i jasny, delikatny abażur z łatwością dopasują się do każdej aranżacji czarując klasą i szlachetnością. Subtelna propozycja zachwyci ciepłym światłem gwarantując uniwersalny klimat i nastrojową atmosferę w pomieszczeniu. Lampa stołowaByblissdoskonale sprawdzi się w przestrzeni domowej, biurowej czy komercyjnej jako dodatkowe źródło światła.;Wysokość:45 cm,Szerokość:27 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
262;Lampa na stół TRIQ nowoczesna LS-MT1427 Auhilon;LS-MT1427;152.82;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//DECOLIGHT/mini/450px_LS-MT1427.jpg;Lampy Deco Light to doskonała propozycja dla wszystkich nowoczesnych wnętrz, urządzonych z smakiem. Lampy Deco Light to zbiór ciekawych modernistycznych modeli lamp. Wśród kolekcji lamp Deco Light znajdują się nowoczesne lampy LED, lampy industrialne oraz techniczne oprawy sufitowe oraz kinkiety. W przypadku lamp wyposażonych LED gwarancja na moduł wynosi aż 3 lata ! Po okresie trzech lat, producent zapewnia serwis pogwarancyjny. Zapraszamy do skorzystania z wspaniałej oferty lamp Deco Light.;Wysokość:63 cm,Szerokość:36 cm,Materiał:Metal,Kolor:Chrom,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:,Klasa szczelności:
263;Lampa stojąca TRUMAN TL1 NERO 145211 -Ideal Lux;145211/IL;444.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//lampy/IdealLux/2018/mini/450px_145211_1.jpg;IDEAL LUX to włoski producent lamp najwyższej jakości. Polecamy lampy IDEAL LUX wszystkim ceniącym sobie najwyższą jakość wykonania i najlepsze materiały. Tradycyjny włoski design w połączeniu z najnowszymi technologiami to główne cechy lamp IDEAL LUX. W ofercie lamp IDEAL LUX możemy znaleźć piękne lampy kryształowe, żyrandole klasyczne i abażurowe, lampy stołowe jak również serie oświetlenia ogrodowego: kinkiety, lampy wiszące, stojące oraz latarnie.;Wysokość:40 cm,Szerokość:17,5 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
264;Lampa stołowa KELLY TL1 BIANCO 108117 -Ideal Lux;108117/IL;210.1;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//lampy/IdealLux/2018/mini/450px_108117_1.jpg;IDEAL LUX to włoski producent lamp najwyższej jakości. Polecamy lampy IDEAL LUX wszystkim ceniącym sobie najwyższą jakość wykonania i najlepsze materiały. Tradycyjny włoski design w połączeniu z najnowszymi technologiami to główne cechy lamp IDEAL LUX. W ofercie lamp IDEAL LUX możemy znaleźć piękne lampy kryształowe, żyrandole klasyczne i abażurowe, lampy stołowe jak również serie oświetlenia ogrodowego: kinkiety, lampy wiszące, stojące oraz latarnie.;Wysokość:40 cm,Szerokość:15 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:42W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
265;Lampa stołowa MERMAID TL1 BIG BIANCO ANTICO 166766 -Ideal Lux;166766/IL;988.6;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//lampy/IdealLux/2018/mini/450px_166766_1.jpg;IDEAL LUX to włoski producent lamp najwyższej jakości. Polecamy lampy IDEAL LUX wszystkim ceniącym sobie najwyższą jakość wykonania i najlepsze materiały. Tradycyjny włoski design w połączeniu z najnowszymi technologiami to główne cechy lamp IDEAL LUX. W ofercie lamp IDEAL LUX możemy znaleźć piękne lampy kryształowe, żyrandole klasyczne i abażurowe, lampy stołowe jak również serie oświetlenia ogrodowego: kinkiety, lampy wiszące, stojące oraz latarnie.;Wysokość:68 cm,Szerokość:19 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
266;Lampa stołowa MERMAID TL1 SMALL BIANCO ANTICO 166742 -Ideal Lux;166742/IL;710.6;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//lampy/IdealLux/2018/mini/450px_166742_1.jpg;IDEAL LUX to włoski producent lamp najwyższej jakości. Polecamy lampy IDEAL LUX wszystkim ceniącym sobie najwyższą jakość wykonania i najlepsze materiały. Tradycyjny włoski design w połączeniu z najnowszymi technologiami to główne cechy lamp IDEAL LUX. W ofercie lamp IDEAL LUX możemy znaleźć piękne lampy kryształowe, żyrandole klasyczne i abażurowe, lampy stołowe jak również serie oświetlenia ogrodowego: kinkiety, lampy wiszące, stojące oraz latarnie.;Wysokość:49 cm,Szerokość:15,5 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
267;Lampa stołowa TRUMAN TL1 BIANCO 145198 -Ideal Lux;145198/IL;444.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//lampy/IdealLux/2018/mini/450px_145198_1.jpg;IDEAL LUX to włoski producent lamp najwyższej jakości. Polecamy lampy IDEAL LUX wszystkim ceniącym sobie najwyższą jakość wykonania i najlepsze materiały. Tradycyjny włoski design w połączeniu z najnowszymi technologiami to główne cechy lamp IDEAL LUX. W ofercie lamp IDEAL LUX możemy znaleźć piękne lampy kryształowe, żyrandole klasyczne i abażurowe, lampy stołowe jak również serie oświetlenia ogrodowego: kinkiety, lampy wiszące, stojące oraz latarnie.;Wysokość:40 cm,Szerokość:17,5 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
268;Lampa biurkowa BASIC 9228 - Eglo;9228/Eglo;64.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_9228.jpg;Lampa biurkowa BASIC 9228 - Eglo;Wysokość:30 cm,Szerokość:12,5 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
269;Lampa biurkowa BASIC 9230 - Eglo;9230/Eglo;64.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_9230.jpg;Lampa biurkowa BASIC 9230 - Eglo;Wysokość:30 cm,Szerokość:12,5 cm,Materiał:Metal,Kolor:Czerwony,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
270;Lampa biurkowa BASIC 9232 - Eglo;9232/Eglo;64.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_9232.jpg;Lampa biurkowa BASIC 9232 - Eglo;Wysokość:30 cm,Szerokość:12,5 cm,Materiał:Metal,Kolor:Niebieski,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
271;Lampa biurkowa FLAMING - MT7097-1.WHITE - King Home;MT7097-1.WHITE;249.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/Obrazki/mini/450px_OSW000441_flaming_table_white_1.jpg;Lampa biurkowa Flaming Table w całości wykonana została ze stali. Lampa w kolorze białym z satynowym wykończeniem. Włącznik umieszczony na przewodzie. Lampa tworzy spójną całość z innymi modelami z kolekcji Flaming.King Home to ciągle nowe rozwiązania dla Twojego mieszkania. Przedstawiamy tu zbiór nowoczesnych pomysłów na urządzenie każdego wnętrza. W kolekcji King Home znajdują się między innymi modernistyczne lampy o ciekawych formach i kształtach. Meble designerskie, fotele, hokery, sofy i krzesła barowe które upiększą i nadadzą ciekawej formy wszystkim designersko urządzanym wnętrzom.King Home - to podróż po świecie nowoczesnego designu, magicznych form oświetleniowych oraz pięknych mebli designerskich dla domu, mieszkania i biura. Wspaniałe projekty oświetleniowe inspirowane najnowszymi trendami. Wśród lamp King Home znajdziesz nowoczesne lampy szklane, kryształowe oraz metalowe. W ofercie znajdują się modernistyczne lampy nowoczesne oraz minimalistyczne lampy w stylu loft industrial.;Wysokość:58 cm,Szerokość:38 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
272;Lampa biurkowa FONO - XCT3306 - King Home;XCT3306;599.0;1;LAMPY STOŁOWE LOFTOWE;4;https://polskielampy.pl/images/Obrazki/mini/450px_OSW000495_fono_1.jpg;King Home to ciągle nowe rozwiązania dla Twojego mieszkania. Przedstawiamy tu zbiór nowoczesnych pomysłów na urządzenie każdego wnętrza. W kolekcji King Home znajdują się między innymi modernistyczne lampy o ciekawych formach i kształtach. Meble designerskie, fotele, hokery, sofy i krzesła barowe które upiększą i nadadzą ciekawej formy wszystkim designersko urządzanym wnętrzom.King Home - to podróż po świecie nowoczesnego designu, magicznych form oświetleniowych oraz pięknych mebli designerskich dla domu, mieszkania i biura. Wspaniałe projekty oświetleniowe inspirowane najnowszymi trendami. Wśród lamp King Home znajdziesz nowoczesne lampy szklane, kryształowe oraz metalowe. W ofercie znajdują się modernistyczne lampy nowoczesne oraz minimalistyczne lampy w stylu loft industrial.;Wysokość:50 cm,Szerokość:35 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
273;Lampa biurkowa FOX 1 86955 - Eglo;86955/Eglo;174.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_86955.jpg;Lampa biurkowa FOX 1 86955 - Eglo;Wysokość:33 cm,Szerokość:12,3 cm,Materiał:Szkło,Kolor:Srebrny,Trzonek:E14,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
274;Lampa biurkowa z klipsem FIRMO 90872 – Eglo;90872/Eglo;119.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_90872.jpg;Lampa biurkowa z klipsem FIRMO 90872 – Eglo;Wysokość:73 cm,Szerokość:,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
275;Lampa biurkowa z klipsem FIRMO 90874 – Eglo;90874/Eglo;119.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_90874.jpg;Lampa biurkowa z klipsem FIRMO 90874 – Eglo;Wysokość:73 cm,Szerokość:,Materiał:Metal,Kolor:Szary,Trzonek:E27,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
276;Lampa stojąca PHELIA 146000 - SLV;146000/SLV;655.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/SPOTLINE/mini/450px_SLV_146000_1_H_RGB.jpg;Lampa stojąca PHELIA lampka biurkowa, czarna, Metal, GU10 146000 - Spotline / SLV Lampa stołowa nadaje się do pokoju dziennego, dziecięcego lub sypialni. Swoja prostotą pasuje do każdego wnętrza.;Wysokość:42 cm,Szerokość:12 cm,Materiał:Metal,Kolor:Czarny,Trzonek:GU10,Moc żarówki:35,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
277;Lampa stojąca PHELIA 146001 - SLV;146001/SLV;584.62;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/SPOTLINE/mini/450px_SLV_146001_1_H_RGB.jpg;Lampa stojąca PHELIA lampka biurkowa, biała, Metal, GU10 146001 - Spotline / SLV Lampa stołowa nadaje się do pokoju dziennego, dziecięcego lub sypialni. Swoja prostotą pasuje do każdego wnętrza.;Wysokość:42 cm,Szerokość:12 cm,Materiał:Metal,Kolor:Biały,Trzonek:GU10,Moc żarówki:35,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
278;Lampa stołowa (Doniczka) BOTANICA 40841101 - Kaspa;40841101;499.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40841101.jpg;Lampa stołowa (Doniczka) BOTANICA 40841101to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem.Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w białym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój.Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanicaperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:52 cm,Szerokość:15,5 cm,Materiał:Metal,Kolor:Biały,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
279;Lampa stołowa (Doniczka) BOTANICA 40842102 - Kaspa;40842102;499.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40842102.jpg;Lampa stołowa (Doniczka) BOTANICA 40842102to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w czarnym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanicaperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:52 cm,Szerokość:15,5 cm,Materiał:Metal,Kolor:Czarny,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
280;Lampa stołowa (Doniczka) BOTANICA 40843108 - Kaspa;40843108;499.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40843108.jpg;Lampa stołowa (Doniczka) BOTANICA 40843108to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w szarym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanicaperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:52 cm,Szerokość:15,5 cm,Materiał:Metal,Kolor:Szary,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
281;Lampa stołowa (Doniczka) BOTANICA 40844104 - Kaspa;40844104;499.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40844104.jpg;Lampa stołowa (Doniczka) BOTANICA 40844104to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w grafitowym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanicaperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:52 cm,Szerokość:15,5 cm,Materiał:Metal,Kolor:Grafitowy,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
282;Lampa stołowa (Doniczka) BOTANICA 40845113 - Kaspa;40845113;499.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40845113.jpg;Lampa stołowa (Doniczka) BOTANICA 40845113to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w zielonym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanicaperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:52 cm,Szerokość:15,5 cm,Materiał:Metal,Kolor:Zielony,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
283;Lampa stołowa (Doniczka) BOTANICA 40846111 - Kaspa;40846111;499.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40846111.jpg;Lampa stołowa (Doniczka) BOTANICA 40846111to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w pomarańczowym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanicaperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:52 cm,Szerokość:15,5 cm,Materiał:Metal,Kolor:Pomarańczowy,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
284;Lampa stołowa (Doniczka) BOTANICA 40847114 - Kaspa;40847114;499.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40847114.jpg;Lampa stołowa (Doniczka) BOTANICA 40847114to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w złotym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanicaperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:52 cm,Szerokość:15,5 cm,Materiał:Metal,Kolor:Złoty,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
285;Lampa stołowa (Doniczka) BOTANICA XL 40848101 - Kaspa;40848101;1290.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40848101.jpg;Lampa stołowa (Doniczka) BOTANICA XL 40848101to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w białym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanica XLperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:147 cm,Szerokość:28 cm,Materiał:Metal,Kolor:Biały,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
